"Position","Const","Created","Modified","Description","Title","URL","Title.Type","IMDb.Rating","Runtime..mins.","Year","Genres","Num.Votes","Release.Date","Directors"
137,"tt0086969","2022-01-24","2022-01-24",NA,"Birdy","https://www.imdb.com/title/tt0086969/","movie",7.2,120,1984,"Drama, War",23544,"1984-12-21","Alan Parker"
138,"tt0036775","2022-01-24","2022-01-24",NA,"Double Indemnity","https://www.imdb.com/title/tt0036775/","movie",8.3,107,1944,"Crime, Drama, Film-Noir, Mystery, Thriller",157573,"1944-04-24","Billy Wilder"
139,"tt0051036","2022-01-24","2022-01-24",NA,"Sweet Smell of Success","https://www.imdb.com/title/tt0051036/","movie",8,96,1957,"Drama, Film-Noir",32541,"1957-06-27","Alexander Mackendrick"
140,"tt8690918","2022-01-28","2022-01-28",NA,"Resident Alien","https://www.imdb.com/title/tt8690918/","tvSeries",8.1,44,2021,"Comedy, Drama, Mystery, Sci-Fi",40272,"2021-01-27",""
141,"tt0052225","2022-01-30","2022-01-30",NA,"South Pacific","https://www.imdb.com/title/tt0052225/","movie",6.8,157,1958,"Musical, Romance, War",9017,"1958-03-19","Joshua Logan"
142,"tt11878978","2022-02-01","2022-02-01",NA,"Hysterical Girl","https://www.imdb.com/title/tt11878978/","short",7.3,13,2020,"Documentary, Short",312,"2020-10-17","Kate Novack"
143,"tt0074605","2022-02-01","2022-02-01",NA,"Harlan County U.S.A.","https://www.imdb.com/title/tt0074605/","movie",8.2,103,1976,"Documentary",5935,"1976-10-15","Barbara Kopple"
144,"tt0056119","2022-02-01","2022-02-01",NA,"La jetée","https://www.imdb.com/title/tt0056119/","short",8.2,28,1962,"Short, Drama, Romance, Sci-Fi",34023,"1962-02-16","Chris Marker"
145,"tt0042041","2022-02-01","2022-02-01",NA,"White Heat","https://www.imdb.com/title/tt0042041/","movie",8.1,114,1949,"Action, Crime, Drama, Film-Noir",33241,"1949-08-25","Raoul Walsh"
146,"tt0038890","2022-02-01","2022-02-01",NA,"Roma città aperta","https://www.imdb.com/title/tt0038890/","movie",8,103,1945,"Drama, Thriller, War",26850,"1945-09-24","Roberto Rossellini"
147,"tt0093191","2022-02-01","2022-02-01",NA,"Der Himmel über Berlin","https://www.imdb.com/title/tt0093191/","movie",8,128,1987,"Drama, Fantasy, Romance",71527,"1987-05-17","Wim Wenders"
148,"tt9280166","2022-02-01","2022-02-01",NA,"Feeling Through","https://www.imdb.com/title/tt9280166/","short",7.5,18,2019,"Short, Drama",1882,"2019-05-31","Doug Roland"
149,"tt6073176","2022-02-01","2022-02-01",NA,"The White Helmets","https://www.imdb.com/title/tt6073176/","short",7.5,41,2016,"Documentary, Short, War",7795,"2016-09-16","Orlando von Einsiedel"
150,"tt6939026","2022-02-01","2022-02-01",NA,"Period. End of Sentence.","https://www.imdb.com/title/tt6939026/","short",7.4,26,2018,"Documentary, Short",6106,"2018-04-05","Rayka Zehtabchi"
151,"tt14039636","2022-02-01","2022-02-01",NA,"Opera","https://www.imdb.com/title/tt14039636/","short",7.4,9,2020,"Animation, Short",869,"2020-09-23","Erick Oh"
152,"tt8163822","2022-02-01","2022-02-01",NA,"The Neighbors' Window","https://www.imdb.com/title/tt8163822/","short",7.3,21,2019,"Short, Drama",5057,"2019-04-26","Marshall Curry"
153,"tt12979636","2022-02-01","2022-02-01",NA,"Hunger Ward","https://www.imdb.com/title/tt12979636/","short",7.1,40,2020,"Documentary, Short, War",754,"2020-11-11","Skye Fitzgerald"
154,"tt11962160","2022-02-01","2022-02-01",NA,"The Letter Room","https://www.imdb.com/title/tt11962160/","short",6.8,33,2020,"Short, Comedy",2844,"2020-11-09","Elvira Lind"
155,"tt0086979","2022-02-02","2022-02-02",NA,"Blood Simple","https://www.imdb.com/title/tt0086979/","movie",7.6,99,1984,"Crime, Drama, Thriller",97322,"1984-03-26","Joel Coen, Ethan Coen"
156,"tt0037913","2022-02-02","2022-02-02",NA,"Mildred Pierce","https://www.imdb.com/title/tt0037913/","movie",7.9,111,1945,"Crime, Drama, Film-Noir, Mystery, Romance",26240,"1945-09-28","Michael Curtiz"
157,"tt0159382","2022-02-02","2022-02-02",NA,"Croupier","https://www.imdb.com/title/tt0159382/","movie",7,94,1998,"Crime, Drama",21879,"1998-06-25","Mike Hodges"
158,"tt0037638","2022-02-02","2022-02-02",NA,"Detour","https://www.imdb.com/title/tt0037638/","movie",7.3,68,1945,"Crime, Drama, Film-Noir",17800,"1945-11-14","Edgar G. Ulmer"
159,"tt0045877","2022-02-02","2022-02-02",NA,"The Hitch-Hiker","https://www.imdb.com/title/tt0045877/","movie",6.9,71,1953,"Crime, Drama, Film-Noir, Thriller",9129,"1953-03-20","Ida Lupino"
160,"tt0038988","2022-02-02","2022-02-02",NA,"The Strange Love of Martha Ivers","https://www.imdb.com/title/tt0038988/","movie",7.4,116,1946,"Drama, Film-Noir, Romance",10072,"1946-06-13","Lewis Milestone"
161,"tt0042593","2022-02-02","2022-02-02",NA,"In a Lonely Place","https://www.imdb.com/title/tt0042593/","movie",7.9,94,1950,"Drama, Film-Noir, Mystery, Romance, Thriller",31991,"1950-05-17","Nicholas Ray"
162,"tt0037469","2022-02-02","2022-02-02",NA,"The Woman in the Window","https://www.imdb.com/title/tt0037469/","movie",7.6,107,1944,"Crime, Drama, Film-Noir, Mystery, Thriller",16321,"1944-10-25","Fritz Lang"
163,"tt0029453","2022-02-02","2022-02-02",NA,"Pépé le Moko","https://www.imdb.com/title/tt0029453/","movie",7.7,94,1937,"Crime, Drama, Romance",7573,"1937-01-28","Julien Duvivier"
164,"tt0074749","2022-02-02","2022-02-02",NA,"The Killing of a Chinese Bookie","https://www.imdb.com/title/tt0074749/","movie",7.3,135,1976,"Crime, Drama, Thriller",13270,"1976-02-15","John Cassavetes"
165,"tt0038991","2022-02-02","2022-02-02",NA,"The Stranger","https://www.imdb.com/title/tt0038991/","movie",7.3,95,1946,"Crime, Drama, Film-Noir, Mystery, Thriller",26831,"1946-07-02","Orson Welles"
166,"tt0082220","2022-02-02","2022-02-02",NA,"Cutter's Way","https://www.imdb.com/title/tt0082220/","movie",6.8,109,1981,"Crime, Drama, Mystery, Thriller",6812,"1981-03-20","Ivan Passer"
167,"tt0044789","2022-02-02","2022-02-02",NA,"Kansas City Confidential","https://www.imdb.com/title/tt0044789/","movie",7.3,99,1952,"Crime, Drama, Film-Noir, Thriller",7357,"1952-11-07","Phil Karlson"
168,"tt0293475","2022-02-03","2022-02-03",NA,"Original Cast Album: Company","https://www.imdb.com/title/tt0293475/","movie",8.1,53,1970,"Documentary",852,"1970-10-28","D.A. Pennebaker"
169,"tt0072562","2022-02-03","2022-02-03",NA,"Saturday Night Live","https://www.imdb.com/title/tt0072562/","tvSeries",8,90,1975,"Comedy, Music",49015,"1975-10-11",""
170,"tt0019451","2022-02-03","2022-02-03",NA,"Tempest","https://www.imdb.com/title/tt0019451/","movie",6.8,102,1928,"Drama, Romance",458,"1928-05-15","Lewis Milestone, Viktor Tourjansky, Sam Taylor"
171,"tt0443272","2022-02-03","2022-02-03",NA,"Lincoln","https://www.imdb.com/title/tt0443272/","movie",7.3,150,2012,"Biography, Drama, History, War",261173,"2012-10-08","Steven Spielberg"
172,"tt0029942","2022-02-03","2022-02-03",NA,"Boys Town","https://www.imdb.com/title/tt0029942/","movie",7.2,96,1938,"Biography, Drama, Family",5845,"1938-09-08","Norman Taurog"
173,"tt0029843","2022-02-03","2022-02-03",NA,"The Adventures of Robin Hood","https://www.imdb.com/title/tt0029843/","movie",7.9,102,1938,"Action, Adventure, Romance",51394,"1938-05-12","Michael Curtiz, William Keighley"
174,"tt0030202","2022-02-03","2022-02-03",NA,"The Great Waltz","https://www.imdb.com/title/tt0030202/","movie",6.5,104,1938,"Biography, Drama, Music, Musical, Romance",1217,"1938-11-04","Julien Duvivier, Josef von Sternberg, Victor Fleming"
175,"tt0030128","2022-02-03","2022-02-03",NA,"Ferdinand the Bull","https://www.imdb.com/title/tt0030128/","short",7.1,8,1938,"Animation, Short, Comedy, Family",3203,"1938-11-25","Dick Rickard"
176,"tt0030855","2022-02-03","2022-02-03",NA,"That Mothers Might Live","https://www.imdb.com/title/tt0030855/","short",6.3,10,1938,"Short, Biography, Drama",229,"1938-04-30","Fred Zinnemann"
177,"tt0019788","2022-02-03","2022-02-03",NA,"Coquette","https://www.imdb.com/title/tt0019788/","movie",5.6,76,1929,"Drama, Romance",2210,"1929-03-30","Sam Taylor"
178,"tt0020018","2022-02-03","2022-02-03",NA,"In Old Arizona","https://www.imdb.com/title/tt0020018/","movie",5.6,95,1928,"Western",1145,"1928-12-25","Irving Cummings"
179,"tt0019257","2022-02-03","2022-02-03",NA,"The Patriot","https://www.imdb.com/title/tt0019257/","movie",NA,113,1928,"Drama, History, Thriller",NA,"1928-08-17","Ernst Lubitsch"
180,"tt0019729","2022-02-03","2022-02-03",NA,"The Broadway Melody","https://www.imdb.com/title/tt0019729/","movie",5.6,100,1929,"Drama, Musical, Romance",7364,"1929-02-01","Harry Beaumont"
181,"tt0021885","2022-02-03","2022-02-03",NA,"A Free Soul","https://www.imdb.com/title/tt0021885/","movie",6.6,93,1931,"Crime, Drama, Romance",2680,"1931-06-02","Clarence Brown"
182,"tt0041996","2022-02-03","2022-02-03",NA,"Twelve O'Clock High","https://www.imdb.com/title/tt0041996/","movie",7.7,132,1949,"Drama, War",14921,"1949-12-21","Henry King"
183,"tt0041452","2022-02-03","2022-02-03",NA,"The Heiress","https://www.imdb.com/title/tt0041452/","movie",8.1,115,1949,"Drama, Romance",16016,"1949-10-06","William Wyler"
184,"tt0041594","2022-02-03","2022-02-03",NA,"Little Women","https://www.imdb.com/title/tt0041594/","movie",7.2,122,1949,"Drama, Family, Romance",7587,"1949-03-10","Mervyn LeRoy"
185,"tt0041240","2022-02-03","2022-02-03",NA,"A Chance to Live","https://www.imdb.com/title/tt0041240/","short",5.5,18,1949,"Documentary, Short",46,"1949-12-01","James L. Shute"
186,"tt0041891","2022-02-03","2022-02-03",NA,"So Much for So Little","https://www.imdb.com/title/tt0041891/","short",6.1,10,1949,"Documentary, Short, Animation",423,"1949-01-01","Chuck Jones"
187,"tt0041716","2022-02-03","2022-02-03",NA,"On the Town","https://www.imdb.com/title/tt0041716/","movie",7.3,98,1949,"Comedy, Musical, Romance",17755,"1949-12-08","Gene Kelly, Stanley Donen"
188,"tt0040930","2022-02-03","2022-02-03",NA,"Van Gogh","https://www.imdb.com/title/tt0040930/","short",6.7,20,1948,"Documentary, Short",450,"1948-09-30","Alain Resnais"
189,"tt0041587","2022-02-03","2022-02-03",NA,"A Letter to Three Wives","https://www.imdb.com/title/tt0041587/","movie",7.7,103,1949,"Comedy, Drama, Romance",9947,"1949-01-20","Joseph L. Mankiewicz"
190,"tt0059894","2022-02-03","2022-02-03",NA,"The War Game","https://www.imdb.com/title/tt0059894/","tvMovie",8,48,1966,"Drama, War",6864,"1966-04-13","Peter Watkins"
191,"tt0061205","2022-02-03","2022-02-03",NA,"A Year Toward Tomorrow","https://www.imdb.com/title/tt0061205/","short",5.6,25,1966,"Documentary, Short",49,"","Edmond Levy"
192,"tt0060397","2022-02-03","2022-02-03",NA,"Fantastic Voyage","https://www.imdb.com/title/tt0060397/","movie",6.8,100,1966,"Adventure, Family, Sci-Fi",19170,"1966-08-24","Richard Fleischer"
193,"tt0061138","2022-02-03","2022-02-03",NA,"Un homme et une femme","https://www.imdb.com/title/tt0061138/","movie",7.5,102,1966,"Drama, Romance",10937,"1966-05-10","Claude Lelouch"
194,"tt0907657","2022-02-03","2022-02-03",NA,"Once","https://www.imdb.com/title/tt0907657/","movie",7.8,86,2007,"Drama, Music, Romance",116972,"2007-01-20","John Carney"
195,"tt0820971","2022-02-03","2022-02-03",NA,"Le Mozart des pickpockets","https://www.imdb.com/title/tt0820971/","short",7,31,2006,"Short, Comedy, Crime",926,"2006-05-14","Philippe Pollet-Villard"
196,"tt0813547","2022-02-03","2022-02-03",NA,"Die Fälscher","https://www.imdb.com/title/tt0813547/","movie",7.5,99,2007,"Crime, Drama, History, War",45952,"2007-02-10","Stefan Ruzowitzky"
197,"tt0498380","2022-02-03","2022-02-03",NA,"Letters from Iwo Jima","https://www.imdb.com/title/tt0498380/","movie",7.9,141,2006,"Action, Adventure, Drama, History, War",163347,"2006-11-15","Clint Eastwood"
198,"tt0933357","2022-02-03","2022-02-03",NA,"The Danish Poet","https://www.imdb.com/title/tt0933357/","short",7.5,15,2006,"Animation, Short, Romance",2455,"2006-02-15","Torill Kove"
199,"tt0438575","2022-02-03","2022-02-03",NA,"West Bank Story","https://www.imdb.com/title/tt0438575/","short",7.2,21,2005,"Short, Comedy, Musical, Romance",1648,"2005-01-20","Ari Sandel"
200,"tt0859595","2022-02-03","2022-02-03",NA,"The Blood of Yingzhou District","https://www.imdb.com/title/tt0859595/","short",7.3,38,2006,"Documentary, Short",289,"2006-06-14","Ruby Yang"
201,"tt0057831","2022-02-03","2022-02-03",NA,"Alexis Zorbas","https://www.imdb.com/title/tt0057831/","movie",7.6,142,1964,"Comedy, Drama",22766,"1964-12-14","Michael Cacoyannis"
202,"tt0058404","2022-02-03","2022-02-03",NA,"The Night of the Iguana","https://www.imdb.com/title/tt0058404/","movie",7.6,125,1964,"Drama",11882,"1964-06-09","John Huston"
203,"tt0058364","2022-02-03","2022-02-03",NA,"Le monde sans soleil","https://www.imdb.com/title/tt0058364/","movie",7.5,93,1964,"Documentary",479,"1964-09-30","Jacques-Yves Cousteau"
204,"tt0058410","2022-02-03","2022-02-03",NA,"Nine from Little Rock","https://www.imdb.com/title/tt0058410/","short",6.9,20,1964,"Documentary, Short",89,"","Charles Guggenheim"
205,"tt0057171","2022-02-03","2022-02-03",NA,"Ieri oggi domani","https://www.imdb.com/title/tt0057171/","movie",7.2,114,1963,"Comedy, Romance",9346,"1963-12-21","Vittorio De Sica"
206,"tt0057922","2022-02-03","2022-02-03",NA,"Casals Conducts: 1964","https://www.imdb.com/title/tt0057922/","short",5.2,20,1964,"Short",16,"","Larry Sturhahn"
207,"tt0058092","2022-02-03","2022-02-03",NA,"Father Goose","https://www.imdb.com/title/tt0058092/","movie",7.3,118,1964,"Adventure, Comedy, Romance, War",11171,"1964-12-10","Ralph Nelson"
208,"tt0094964","2022-02-03","2022-02-03",NA,"Dead Ringers","https://www.imdb.com/title/tt0094964/","movie",7.2,116,1988,"Drama, Horror, Thriller",48041,"1988-09-08","David Cronenberg"
209,"tt0120255","2022-02-03","2022-02-03",NA,"The Sweet Hereafter","https://www.imdb.com/title/tt0120255/","movie",7.5,112,1997,"Drama",35351,"1997-05-15","Atom Egoyan"
210,"tt0410097","2022-02-03","2022-02-03",NA,"Hustle & Flow","https://www.imdb.com/title/tt0410097/","movie",7.3,116,2005,"Crime, Drama, Music",41017,"2005-01-31","Craig Brewer"
211,"tt0360717","2022-02-03","2022-02-03",NA,"King Kong","https://www.imdb.com/title/tt0360717/","movie",7.2,187,2005,"Action, Adventure, Drama, Romance",423539,"2005-12-05","Peter Jackson"
212,"tt0449619","2022-02-03","2022-02-03",NA,"The Moon and the Son: An Imagined Conversation","https://www.imdb.com/title/tt0449619/","short",6.9,28,2005,"Animation, Short, Biography",645,"2005-01-05","John Canemaker"
213,"tt0425458","2022-02-03","2022-02-03",NA,"Six Shooter","https://www.imdb.com/title/tt0425458/","short",7.4,27,2004,"Short, Comedy, Drama",12698,"2004-10-14","Martin McDonagh"
214,"tt0491795","2022-02-03","2022-02-03",NA,"A Note of Triumph: The Golden Age of Norman Corwin","https://www.imdb.com/title/tt0491795/","short",7.1,39,2005,"Documentary, Short, Biography",119,"2005-08-19","Eric Simonson"
215,"tt0468565","2022-02-03","2022-02-03",NA,"Tsotsi","https://www.imdb.com/title/tt0468565/","movie",7.2,95,2005,"Crime, Drama",28657,"2005-08-18","Gavin Hood"
216,"tt0019217","2022-02-04","2022-02-04",NA,"The Noose","https://www.imdb.com/title/tt0019217/","movie",6.8,65,1928,"Drama",76,"1928-01-29","John Francis Dillon"
217,"tt0110057","2022-02-04","2022-02-04",NA,"Hoop Dreams","https://www.imdb.com/title/tt0110057/","movie",8.3,170,1994,"Documentary, Drama, Sport",26581,"1994-01-31","Steve James"
218,"tt0077413","2022-02-08","2022-02-08",NA,"Death on the Nile","https://www.imdb.com/title/tt0077413/","movie",7.2,140,1978,"Crime, Drama, Mystery",35014,"1978-09-29","John Guillermin"
219,"tt0035369","2022-02-21","2022-02-21",NA,"The Spoilers","https://www.imdb.com/title/tt0035369/","movie",6.7,87,1942,"Drama, Western",2990,"1942-04-10","Ray Enright"
220,"tt0035575","2022-02-21","2022-02-21",NA,"Yankee Doodle Dandy","https://www.imdb.com/title/tt0035575/","movie",7.6,126,1942,"Biography, Drama, Family, Music, Musical",15808,"1942-05-29","Michael Curtiz"
221,"tt0033774","2022-02-21","2022-02-21",NA,"Johnny Eager","https://www.imdb.com/title/tt0033774/","movie",7,107,1941,"Crime, Film-Noir, Thriller",3173,"1941-12-09","Mervyn LeRoy"
222,"tt0035093","2022-02-21","2022-02-21",NA,"Mrs. Miniver","https://www.imdb.com/title/tt0035093/","movie",7.6,134,1942,"Drama, Romance, War",17969,"1942-06-04","William Wyler"
223,"tt0050233","2022-02-21","2022-02-21",NA,"Cast a Dark Shadow","https://www.imdb.com/title/tt0050233/","movie",7,82,1955,"Crime, Film-Noir, Thriller",2583,"1955-09-20","Lewis Gilbert"
224,"tt3689498","2022-02-21","2022-02-21",NA,"Feast","https://www.imdb.com/title/tt3689498/","short",8.2,6,2014,"Animation, Short, Comedy, Drama, Family, Romance",23298,"2014-06-10","Patrick Osborne"
225,"tt14062858","2022-02-21","2022-02-21",NA,"Us Again","https://www.imdb.com/title/tt14062858/","short",7.8,7,2021,"Animation, Short, Drama, Family, Musical",6767,"2021-03-05","Zach Parrish"
226,"tt0242252","2022-02-22","2022-02-22",NA,"The Affair of the Necklace","https://www.imdb.com/title/tt0242252/","movie",6,118,2001,"Drama, History, Romance",5384,"2001-11-20","Charles Shyer"
227,"tt0243133","2022-02-22","2022-02-22",NA,"The Man Who Wasn't There","https://www.imdb.com/title/tt0243133/","movie",7.5,116,2001,"Crime, Drama",110128,"2001-05-13","Joel Coen"
228,"tt0292542","2022-02-22","2022-02-22",NA,"El hijo de la novia","https://www.imdb.com/title/tt0292542/","movie",7.8,123,2001,"Comedy, Drama",15767,"2001-08-16","Juan José Campanella"
229,"tt0169102","2022-02-22","2022-02-22",NA,"Lagaan: Once Upon a Time in India","https://www.imdb.com/title/tt0169102/","movie",8.1,224,2001,"Drama, Musical, Sport",114747,"2001-06-15","Ashutosh Gowariker"
230,"tt0279064","2022-02-22","2022-02-22",NA,"Elling","https://www.imdb.com/title/tt0279064/","movie",7.5,89,2001,"Comedy, Drama",15171,"2001-03-16","Petter Næss"
231,"tt0283509","2022-02-22","2022-02-22",NA,"No Man's Land","https://www.imdb.com/title/tt0283509/","movie",7.9,98,2001,"Comedy, Drama, War",47332,"2001-05-12","Danis Tanovic"
232,"tt0285742","2022-02-22","2022-02-22",NA,"Monster's Ball","https://www.imdb.com/title/tt0285742/","movie",7.1,111,2001,"Drama, Romance",90121,"2001-11-11","Marc Forster"
233,"tt0280778","2022-02-22","2022-02-22",NA,"Iris","https://www.imdb.com/title/tt0280778/","movie",7,91,2001,"Biography, Drama, Romance",18453,"2001-12-14","Richard Eyre"
234,"tt0248667","2022-02-22","2022-02-22",NA,"Ali","https://www.imdb.com/title/tt0248667/","movie",6.7,157,2001,"Biography, Drama, Sport",100321,"2001-12-11","Michael Mann"
235,"tt0139654","2022-02-22","2022-02-22",NA,"Training Day","https://www.imdb.com/title/tt0139654/","movie",7.7,122,2001,"Action, Crime, Drama, Thriller",435836,"2001-09-02","Antoine Fuqua"
236,"tt0054749","2022-02-22","2022-02-22",NA,"La ciociara","https://www.imdb.com/title/tt0054749/","movie",7.8,101,1960,"Drama, War",11281,"1960-12-22","Vittorio De Sica"
237,"tt0090203","2022-02-22","2022-02-22",NA,"The Trip to Bountiful","https://www.imdb.com/title/tt0090203/","movie",7.4,108,1985,"Drama",4809,"1985-12-20","Peter Masterson"
238,"tt0046438","2022-02-22","2022-02-22",NA,"Tôkyô monogatari","https://www.imdb.com/title/tt0046438/","movie",8.2,136,1953,"Drama",62015,"1953-11-03","Yasujirô Ozu"
239,"tt0075276","2022-02-22","2022-02-22",NA,"Stroszek","https://www.imdb.com/title/tt0075276/","movie",7.8,115,1977,"Comedy, Drama",14386,"1977-05-20","Werner Herzog"
240,"tt0050933","2022-02-22","2022-02-22",NA,"Sayonara","https://www.imdb.com/title/tt0050933/","movie",7,147,1957,"Drama, Romance",6980,"1957-12-05","Joshua Logan"
241,"tt0073341","2022-02-22","2022-02-22",NA,"The Man Who Would Be King","https://www.imdb.com/title/tt0073341/","movie",7.8,129,1975,"Adventure, History, War",49371,"1975-11-27","John Huston"
242,"tt7125860","2022-02-22","2022-02-22",NA,"If Beale Street Could Talk","https://www.imdb.com/title/tt7125860/","movie",7.1,119,2018,"Drama, Romance",49110,"2018-09-09","Barry Jenkins"
